,alarm,batV,device_id,latitude,longitude,pitch,raw,roll,time
213,False,4.013,firstone,53.5774,8.3171,-2.06,CCzeAUTjD63+xf8y,-3.15,2020-10-17T18:16:42.743870391Z
214,False,4.015,firstone,53.5773,8.3171,-2.07,CCzdAUTjD6/+xP8x,-3.16,2020-10-17T18:19:46.753600271Z
215,False,4.013,firstone,53.5772,8.3169,-2.06,CCzcAUThD63+xP8y,-3.16,2020-10-17T18:22:50.802951306Z
216,False,4.013,firstone,53.5772,8.317,-2.05,CCzcAUTiD63+xf8z,-3.15,2020-10-17T18:25:54.833446767Z
217,False,4.013,firstone,53.5773,8.3169,-2.07,CCzdAUThD63+xf8x,-3.15,2020-10-17T18:28:58.857607939Z
218,False,4.011,firstone,53.577,8.3165,-2.05,CCzaAUTdD6v+xv8z,-3.14,2020-10-17T18:32:02.967988138Z
219,False,4.015,firstone,53.5771,8.3168,-2.05,CCzbAUTgD6/+xf8z,-3.15,2020-10-17T18:35:07.06127487Z
220,False,4.019,firstone,53.5771,8.3168,-2.04,CCzbAUTgD7P+xf80,-3.15,2020-10-17T18:38:11.26110372Z
221,False,4.019,firstone,53.577,8.3166,-2.03,CCzaAUTeD7P+xf81,-3.15,2020-10-17T18:41:16.347881451Z
222,False,4.013,firstone,53.577,8.3167,-2.03,CCzaAUTfD63+xf81,-3.15,2020-10-17T18:44:21.522347089Z
223,False,4.013,firstone,53.577,8.3165,-2.02,CCzaAUTdD63+xP82,-3.16,2020-10-17T18:47:26.102938638Z
224,False,4.013,firstone,53.5771,8.3167,-1.99,CCzbAUTfD63+xf85,-3.15,2020-10-17T18:50:30.663341609Z
225,False,4.015,firstone,53.5769,8.3165,-2.01,CCzZAUTdD6/+xf83,-3.15,2020-10-17T18:53:34.793808493Z
226,False,4.01,firstone,53.5767,8.3163,-2.03,CCzXAUTbD6r+xv81,-3.14,2020-10-17T18:56:38.891638649Z
227,False,4.015,firstone,53.577,8.3165,-2.03,CCzaAUTdD6/+xv81,-3.14,2020-10-17T18:59:43.002044854Z
228,False,4.019,firstone,53.5767,8.3163,-2.05,CCzXAUTbD7P+x/8z,-3.13,2020-10-17T19:02:47.131664874Z
229,False,4.017,firstone,53.5768,8.3164,-2.05,CCzYAUTcD7H+x/8z,-3.13,2020-10-17T19:05:53.262970238Z
230,False,4.015,firstone,53.5766,8.3162,-2.07,CCzWAUTaD6/+x/8x,-3.13,2020-10-17T19:08:59.376928234Z
231,False,4.015,firstone,53.5766,8.3163,-2.06,CCzWAUTbD6/+x/8y,-3.13,2020-10-17T19:12:05.486300811Z
232,False,4.019,firstone,53.5768,8.3165,-2.05,CCzYAUTdD7P+yP8z,-3.12,2020-10-17T19:15:09.58148679Z
233,False,4.019,firstone,53.5768,8.3166,-2.08,CCzYAUTeD7P+yf8w,-3.11,2020-10-17T19:18:14.617370858Z
234,False,4.008,firstone,53.5767,8.3165,-2.04,CCzXAUTdD6j+x/80,-3.13,2020-10-17T19:21:18.626725207Z
235,False,4.019,firstone,53.5766,8.3164,-2.03,CCzWAUTcD7P+yP81,-3.12,2020-10-17T19:24:23.617948598Z
236,False,4.013,firstone,53.5765,8.3164,-2.05,CCzVAUTcD63+x/8z,-3.13,2020-10-17T19:27:29.648511862Z
237,False,4.013,firstone,53.5766,8.3165,-2.06,CCzWAUTdD63+yP8y,-3.12,2020-10-17T19:30:33.678185986Z
238,False,4.015,firstone,53.5764,8.3164,-2.07,CCzUAUTcD6/+yP8x,-3.12,2020-10-17T19:33:37.704482096Z
239,False,4.015,firstone,53.5765,8.3166,-2.07,CCzVAUTeD6/+yP8x,-3.12,2020-10-17T19:36:41.803654289Z
240,False,4.015,firstone,53.5764,8.3166,-2.08,CCzUAUTeD6/+yf8w,-3.11,2020-10-17T19:39:47.839239764Z
241,False,4.013,firstone,53.5767,8.3167,-2.07,CCzXAUTfD63+yP8x,-3.12,2020-10-17T19:42:54.230068931Z
242,False,4.015,firstone,53.5766,8.3167,-2.08,CCzWAUTfD6/+yf8w,-3.11,2020-10-17T19:46:00.242819017Z
243,False,4.013,firstone,53.5768,8.3169,-2.09,CCzYAUThD63+yf8v,-3.11,2020-10-17T19:49:06.27518038Z
244,False,4.015,firstone,53.5791,8.3183,-2.08,CCzvAUTvD6/+yf8w,-3.11,2020-10-17T19:52:15.679808356Z
245,False,4.013,firstone,53.5781,8.3177,-2.08,CCzlAUTpD63+yP8w,-3.12,2020-10-17T19:55:27.685504255Z
246,False,4.013,firstone,53.5782,8.3176,-2.04,CCzmAUToD63+yP80,-3.12,2020-10-17T19:58:40.082583596Z
247,False,4.015,firstone,53.577,8.317,-2.06,CCzaAUTiD6/+x/8y,-3.13,2020-10-17T20:01:44.113707053Z
248,False,4.01,firstone,53.5769,8.317,-2.06,CCzZAUTiD6r+rP8y,-3.4,2020-10-17T20:04:48.128999348Z
249,False,4.013,firstone,53.5769,8.317,-2.06,CCzZAUTiD63+zv8y,-3.06,2020-10-17T20:07:52.604620837Z
250,False,4.013,firstone,53.5771,8.317,-2.08,CCzbAUTiD63+y/8w,-3.09,2020-10-17T20:10:56.654681417Z
251,False,4.017,firstone,53.5771,8.317,-2.09,CCzbAUTiD7H+yv8v,-3.1,2020-10-17T20:14:00.643305359Z
252,False,4.015,firstone,53.5771,8.317,-2.09,CCzbAUTiD6/+y/8v,-3.09,2020-10-17T20:17:04.673885665Z
253,False,4.015,firstone,53.5771,8.317,-2.11,CCzbAUTiD6/+yf8t,-3.11,2020-10-17T20:20:08.682716686Z
254,False,4.015,firstone,53.5772,8.317,-2.1,CCzcAUTiD6/+yf8u,-3.11,2020-10-17T20:23:12.711360184Z
255,False,4.015,firstone,53.5772,8.317,-2.07,CCzcAUTiD6/+yf8x,-3.11,2020-10-17T20:26:16.821334499Z
256,False,4.008,firstone,53.5772,8.317,-2.1,CCzcAUTiD6j+yP8u,-3.12,2020-10-17T20:29:20.861257296Z
257,False,4.015,firstone,53.5771,8.317,-2.06,CCzbAUTiD6/+yf8y,-3.11,2020-10-17T20:32:24.890110713Z
258,False,4.021,firstone,53.5772,8.317,-2.09,CCzcAUTiD7X+yv8v,-3.1,2020-10-17T20:35:28.917046723Z
259,False,4.013,firstone,53.5772,8.317,-2.06,CCzcAUTiD63+yv8y,-3.1,2020-10-17T20:38:32.969978733Z
260,False,4.013,firstone,53.5772,8.317,-2.03,CCzcAUTiD63+yv81,-3.1,2020-10-17T20:41:36.979879278Z
261,False,4.019,firstone,53.5773,8.317,-2.03,CCzdAUTiD7P+yf81,-3.11,2020-10-17T20:44:41.034316013Z
262,False,4.013,firstone,53.5773,8.317,-2.05,CCzdAUTiD63+yf8z,-3.11,2020-10-17T20:47:45.010429235Z
263,False,4.01,firstone,53.5773,8.317,-1.4,CCzdAUTiD6r+y/90,-3.09,2020-10-17T20:50:49.021185691Z
264,False,4.011,firstone,53.5772,8.317,-1.91,CCzcAUTiD6v+yf9B,-3.11,2020-10-17T20:53:53.04831921Z
265,False,4.009,firstone,53.5773,8.317,-1.88,CCzdAUTiD6n+zP9E,-3.08,2020-10-17T20:56:57.059311767Z
266,False,4.015,firstone,53.5773,8.317,-2.1,CCzdAUTiD6/+zP8u,-3.08,2020-10-17T21:00:01.468383855Z
267,False,4.01,firstone,53.5773,8.317,-2.06,CCzdAUTiD6r+zP8y,-3.08,2020-10-17T21:03:05.477354904Z
268,False,4.013,firstone,53.5774,8.317,-2.32,CCzeAUTiD63+y/8Y,-3.09,2020-10-17T21:06:09.867489019Z
269,False,4.014,firstone,53.5774,8.317,-1.87,CCzeAUTiD67+y/9F,-3.09,2020-10-17T21:09:13.862178413Z
270,False,4.015,firstone,53.5773,8.317,-2.08,CCzdAUTiD6/+yv8w,-3.1,2020-10-17T21:12:17.855739903Z
271,False,4.005,firstone,53.5774,8.317,-2.06,CCzeAUTiD6X+y/8y,-3.09,2020-10-17T21:15:22.226038141Z
272,False,4.011,firstone,53.5774,8.317,-2.03,CCzeAUTiD6v+zP81,-3.08,2020-10-17T21:18:26.239492208Z
273,False,4.015,firstone,53.5774,8.317,-2.02,CCzeAUTiD6/+y/82,-3.09,2020-10-17T21:21:30.245470504Z
274,False,4.013,firstone,53.5774,8.3169,-2.3,CCzeAUThD63+zP8a,-3.08,2020-10-17T21:24:34.255684737Z
275,False,4.011,firstone,53.5774,8.3169,-2.05,CCzeAUThD6v+zf8z,-3.07,2020-10-17T21:27:38.264254163Z
276,False,4.01,firstone,53.5773,8.3169,-2.02,CCzdAUThD6r+zP82,-3.08,2020-10-17T21:30:42.26260935Z
277,False,4.01,firstone,53.5774,8.3169,-1.95,CCzeAUThD6r+zv89,-3.06,2020-10-17T21:33:46.253138906Z
278,False,4.019,firstone,53.5772,8.3168,-1.72,CCzcAUTgD7P+zv9U,-3.06,2020-10-17T21:36:50.663406729Z
279,False,4.015,firstone,53.5774,8.3169,-1.97,CCzeAUThD6/+zf87,-3.07,2020-10-17T21:39:54.703054374Z
280,False,4.009,firstone,53.577,8.3167,-2.02,CCzaAUTfD6n+zf82,-3.07,2020-10-17T21:43:00.7350782Z
281,False,4.014,firstone,53.577,8.3167,-1.4,CCzaAUTfD67+zf90,-3.07,2020-10-17T21:46:06.756127685Z
282,False,4.016,firstone,53.5771,8.3167,-1.27,CCzbAUTfD7D+z/+B,-3.05,2020-10-17T21:49:13.758594853Z
283,False,4.014,firstone,53.577,8.3167,-1.95,CCzaAUTfD67+zv89,-3.06,2020-10-17T21:52:19.786491963Z
284,False,4.015,firstone,53.5771,8.3167,-1.97,CCzbAUTfD6/+zv87,-3.06,2020-10-17T21:55:23.859723915Z
285,False,4.011,firstone,53.5769,8.3167,-2.03,CCzZAUTfD6v+zf81,-3.07,2020-10-17T21:58:28.970061962Z
286,False,4.014,firstone,53.577,8.3168,-1.83,CCzaAUTgD67+zv9J,-3.06,2020-10-17T22:01:33.460654682Z
287,False,4.013,firstone,53.5769,8.3167,-1.88,CCzZAUTfD63+zf9E,-3.07,2020-10-17T22:04:37.48613207Z
288,False,4.011,firstone,53.5769,8.3167,-2.1,CCzZAUTfD6v+zf8u,-3.07,2020-10-17T22:07:44.892872009Z
289,False,4.013,firstone,53.5767,8.3167,-0.74,CCzXAUTfD63+0P+2,-3.04,2020-10-17T22:10:48.962434435Z
290,False,4.01,firstone,53.5769,8.3167,-1.08,CCzZAUTfD6r+0/+U,-3.01,2020-10-17T22:13:54.549658597Z
291,False,4.011,firstone,53.577,8.3168,-1.63,CCzaAUTgD6v+0/9d,-3.01,2020-10-17T22:17:00.987231952Z
292,False,4.014,firstone,53.5769,8.3168,-2.07,CCzZAUTgD67+0P8x,-3.04,2020-10-17T22:20:07.026922925Z
293,False,4.011,firstone,53.5769,8.3168,-1.45,CCzZAUTgD6v+0P9v,-3.04,2020-10-17T22:23:13.048551564Z
294,False,4.015,firstone,53.577,8.3168,-1.37,CCzaAUTgD6/+1P93,-3.0,2020-10-17T22:26:20.081571733Z
295,False,4.005,firstone,53.5769,8.3168,-2.78,CCzZAUTgD6X+1P7q,-3.0,2020-10-17T22:29:26.125054106Z
296,False,4.01,firstone,53.5768,8.3169,-2.28,CCzYAUThD6r+0/8c,-3.01,2020-10-17T22:32:38.141026139Z
297,False,4.013,firstone,53.5768,8.3169,-2.14,CCzYAUThD63+0f8q,-3.03,2020-10-17T22:35:48.135013515Z
298,False,4.01,firstone,53.5774,8.3167,-1.93,CCzeAUTfD6r+0v8/,-3.02,2020-10-17T22:39:06.32976937Z
299,False,4.017,firstone,53.5778,8.3166,-1.62,CCziAUTeD7H+0/9e,-3.01,2020-10-17T22:42:15.809931211Z
300,False,4.013,firstone,53.5774,8.3167,-1.82,CCzeAUTfD63+1f9K,-2.99,2020-10-17T22:45:29.303157091Z
301,False,4.014,firstone,53.5775,8.3167,-1.99,CCzfAUTfD67+0v85,-3.02,2020-10-17T22:48:40.923065114Z
302,False,4.009,firstone,53.5774,8.3167,-1.8,CCzeAUTfD6n+1P9M,-3.0,2020-10-17T22:51:51.9433965Z
303,False,4.008,firstone,53.5775,8.3167,-1.77,CCzfAUTfD6j+1P9P,-3.0,2020-10-17T22:55:03.964183405Z
304,False,4.011,firstone,53.5775,8.3167,-1.8,CCzfAUTfD6v+0/9M,-3.01,2020-10-17T22:58:15.971569005Z
305,False,4.008,firstone,53.5771,8.3169,-1.9,CCzbAUThD6j+0v9C,-3.02,2020-10-17T23:01:26.087225563Z
306,False,4.011,firstone,53.5775,8.3166,-1.74,CCzfAUTeD6v+0v9S,-3.02,2020-10-17T23:04:40.48692833Z
307,False,3.988,firstone,53.5756,8.318,-2.11,CCzMAUTsD5T+0f8t,-3.03,2020-10-17T23:07:51.494159729Z
308,False,4.005,firstone,53.576,8.3178,-2.13,CCzQAUTqD6X+0v8r,-3.02,2020-10-17T23:11:03.511235791Z
309,False,4.009,firstone,53.5773,8.3168,-2.55,CCzdAUTgD6n+0f8B,-3.03,2020-10-17T23:14:08.901884006Z
310,False,4.009,firstone,53.5774,8.3167,-1.38,CCzeAUTfD6n+0f92,-3.03,2020-10-17T23:17:23.271248304Z
311,False,4.009,firstone,53.5773,8.3167,-1.88,CCzdAUTfD6n+1f9E,-2.99,2020-10-17T23:20:34.648672161Z
312,False,4.004,firstone,53.5764,8.3175,-2.06,CCzUAUTnD6T+0/8y,-3.01,2020-10-17T23:23:46.011491551Z
313,False,4.008,firstone,53.5764,8.3176,-2.07,CCzUAUToD6j+1f8x,-2.99,2020-10-17T23:26:58.007963526Z
314,False,4.009,firstone,53.5765,8.3175,-2.73,CCzVAUTnD6n+1f7v,-2.99,2020-10-17T23:30:10.4703608Z
315,False,4.006,firstone,53.5765,8.3175,-2.18,CCzVAUTnD6b+1f8m,-2.99,2020-10-17T23:33:21.476735708Z
316,False,4.004,firstone,53.5774,8.3168,-1.53,CCzeAUTgD6T+1/9n,-2.97,2020-10-17T23:36:56.869495893Z
317,False,4.009,firstone,53.5773,8.3169,-2.0,CCzdAUThD6n+1/84,-2.97,2020-10-17T23:40:09.866059254Z
318,False,4.006,firstone,53.5773,8.3169,-2.65,CCzdAUThD6b+1f73,-2.99,2020-10-17T23:43:22.203379843Z
319,False,4.009,firstone,53.5773,8.3169,-1.18,CCzdAUThD6n+1v+K,-2.98,2020-10-17T23:46:33.580299631Z
320,False,4.004,firstone,53.5774,8.3168,-2.44,CCzeAUTgD6T+1v8M,-2.98,2020-10-17T23:49:45.567958794Z
321,False,4.003,firstone,53.5774,8.3168,-1.83,CCzeAUTgD6P+1/9J,-2.97,2020-10-17T23:52:57.526911939Z
322,False,4.005,firstone,53.5773,8.3169,-1.46,CCzdAUThD6X+2f9u,-2.95,2020-10-17T23:56:09.512053521Z
323,False,4.005,firstone,53.5773,8.3169,-2.47,CCzdAUThD6X+2P8J,-2.96,2020-10-17T23:59:21.505455263Z
324,False,4.009,firstone,53.5773,8.3169,-1.81,CCzdAUThD6n+1v9L,-2.98,2020-10-18T00:02:25.479801697Z
325,False,4.005,firstone,53.5773,8.317,-3.04,CCzdAUTiD6X+1f7Q,-2.99,2020-10-18T00:05:29.489648531Z
326,False,4.009,firstone,53.5774,8.3169,-2.29,CCzeAUThD6n+1/8b,-2.97,2020-10-18T00:08:33.859107052Z
327,False,4.005,firstone,53.5773,8.3168,-2.33,CCzdAUTgD6X+2f8X,-2.95,2020-10-18T00:11:37.848270015Z
328,False,4.008,firstone,53.5773,8.317,-2.03,CCzdAUTiD6j+1v81,-2.98,2020-10-18T00:14:40.836459514Z
329,False,4.005,firstone,53.5773,8.3169,-1.92,CCzdAUThD6X+2P9A,-2.96,2020-10-18T00:17:45.857618654Z
330,False,4.008,firstone,53.5773,8.3169,-0.19,CCzdAUThD6j+1f/t,-2.99,2020-10-18T00:20:50.248645914Z
331,False,4.009,firstone,53.5773,8.3168,-2.3,CCzdAUTgD6n+1/8a,-2.97,2020-10-18T00:23:55.667843239Z
332,False,4.013,firstone,53.5783,8.3168,-2.27,CCznAUTgD63+1P8d,-3.0,2020-10-18T00:27:01.026417333Z
333,False,3.998,firstone,53.5781,8.3168,-2.35,CCzlAUTgD57+1P8V,-3.0,2020-10-18T00:30:06.009551709Z
334,False,3.997,firstone,53.5772,8.3169,-2.26,CCzcAUThD53+0/8e,-3.01,2020-10-18T00:33:12.337570243Z
335,False,4.002,firstone,53.5778,8.3167,-2.74,CCziAUTfD6L+0v7u,-3.02,2020-10-18T00:36:17.302127651Z
336,False,4.002,firstone,53.5773,8.3167,-2.04,CCzdAUTfD6L+0v80,-3.02,2020-10-18T00:39:23.694042497Z
337,False,4.003,firstone,53.5777,8.3166,-2.67,CCzhAUTeD6P+0f71,-3.03,2020-10-18T00:42:28.655113161Z
338,False,4.004,firstone,53.5777,8.3166,-3.16,CCzhAUTeD6T+0f7E,-3.03,2020-10-18T00:45:33.62540466Z
339,False,4.002,firstone,53.5774,8.3168,-2.93,CCzeAUTgD6L+0v7b,-3.02,2020-10-18T00:48:38.615089842Z
340,False,3.996,firstone,53.5776,8.3165,-2.74,CCzgAUTdD5z+0f7u,-3.03,2020-10-18T00:51:43.631100988Z
341,False,4.005,firstone,53.5776,8.3166,0.21,CCzgAUTeD6X+9gAV,-2.66,2020-10-18T00:54:48.596598683Z
342,False,4.015,firstone,53.5776,8.3166,-1.66,CCzgAUTeD6/+z/9a,-3.05,2020-10-18T00:57:53.937776603Z
343,False,4.003,firstone,53.5773,8.3168,-1.97,CCzdAUTgD6P+y/87,-3.09,2020-10-18T01:00:59.348731296Z
344,False,4.015,firstone,53.5775,8.3166,-2.59,CCzfAUTeD6/+yf79,-3.11,2020-10-18T01:04:04.318892219Z
345,False,4.019,firstone,53.5775,8.3166,-2.12,CCzfAUTeD7P+yf8s,-3.11,2020-10-18T01:07:09.264563799Z
346,False,4.003,firstone,53.5773,8.3169,-1.58,CCzdAUThD6P+xP9i,-3.16,2020-10-18T01:10:14.291464397Z
347,False,4.004,firstone,53.5773,8.3168,-2.54,CCzdAUTgD6T+vv8C,-3.22,2020-10-18T01:13:19.306400679Z
348,False,4.005,firstone,53.5773,8.3169,-3.2,CCzdAUThD6X+o/7A,-3.49,2020-10-18T01:16:24.300865263Z
349,False,4.003,firstone,53.577,8.317,-2.57,CCzaAUTiD6P+uP7/,-3.28,2020-10-18T01:19:28.302888437Z
350,False,4.003,firstone,53.5773,8.3168,-0.22,CCzdAUTgD6P+0f/q,-3.03,2020-10-18T01:22:32.250724452Z
351,False,4.006,firstone,53.577,8.317,-2.16,CCzaAUTiD6b+sv8o,-3.34,2020-10-18T01:25:36.23941137Z
352,False,4.003,firstone,53.5773,8.3169,-1.34,CCzdAUThD6P+sf96,-3.35,2020-10-18T01:28:40.216074042Z
353,False,4.0,firstone,53.5774,8.3167,-1.47,CCzeAUTfD6D+rf9t,-3.39,2020-10-18T01:31:44.16072554Z
354,False,4.005,firstone,53.5773,8.3168,-1.8,CCzdAUTgD6X+p/9M,-3.45,2020-10-18T01:34:48.549674497Z
355,False,4.002,firstone,53.5773,8.317,-0.7,CCzdAUTiD6L+rP+6,-3.4,2020-10-18T01:37:52.659310558Z
356,False,4.002,firstone,53.5773,8.3169,-1.55,CCzdAUThD6L+jv9l,-3.7,2020-10-18T01:40:57.059913643Z
357,False,4.005,firstone,53.5773,8.3168,-0.39,CCzdAUTgD6X+t//Z,-3.29,2020-10-18T01:44:01.069909998Z
358,False,4.004,firstone,53.5773,8.3168,-2.35,CCzdAUTgD6T+lP8V,-3.64,2020-10-18T01:47:05.083147126Z
359,False,4.02,firstone,53.5773,8.3168,-3.06,CCzdAUTgD7T+qv7O,-3.42,2020-10-18T01:50:09.488722856Z
360,False,4.008,firstone,53.577,8.3173,-0.7,CCzaAUTlD6j+rP+6,-3.4,2020-10-18T01:53:13.498419839Z
361,False,4.006,firstone,53.5773,8.3169,-3.4,CCzdAUThD6b+iP6s,-3.76,2020-10-18T01:56:17.466734161Z
362,False,4.005,firstone,53.5772,8.317,-3.43,CCzcAUTiD6X+kP6p,-3.68,2020-10-18T01:59:21.837138253Z
363,False,4.004,firstone,53.5772,8.317,-2.29,CCzcAUTiD6T+l/8b,-3.61,2020-10-18T02:02:25.80683708Z
364,False,4.002,firstone,53.5772,8.3169,-1.63,CCzcAUThD6L+m/9d,-3.57,2020-10-18T02:05:29.786009604Z
365,False,4.005,firstone,53.5772,8.317,-4.36,CCzcAUTiD6X+gv5M,-3.82,2020-10-18T02:08:33.834217706Z
366,False,4.005,firstone,53.5772,8.3169,-1.18,CCzcAUThD6X+nP+K,-3.56,2020-10-18T02:11:37.865860145Z
367,False,4.004,firstone,53.5772,8.3169,-2.01,CCzcAUThD6T+l/83,-3.61,2020-10-18T02:14:41.870136976Z
368,False,4.002,firstone,53.5772,8.3169,-1.26,CCzcAUThD6L+l/+C,-3.61,2020-10-18T02:17:46.285146005Z
369,False,4.0,firstone,53.5773,8.3168,-1.87,CCzdAUTgD6D+mP9F,-3.6,2020-10-18T02:20:50.247304799Z
370,False,4.003,firstone,53.5773,8.317,-1.16,CCzdAUTiD6P+nf+M,-3.55,2020-10-18T02:23:54.284549624Z
371,False,4.005,firstone,53.5772,8.317,-2.53,CCzcAUTiD6X+mf8D,-3.59,2020-10-18T02:26:58.241404437Z
372,False,4.008,firstone,53.5773,8.317,-2.69,CCzdAUTiD6j+mP7z,-3.6,2020-10-18T02:30:02.285876891Z
373,False,4.002,firstone,53.5773,8.317,-4.19,CCzdAUTiD6L+df5d,-3.95,2020-10-18T02:33:06.237647183Z
374,False,4.006,firstone,53.5775,8.3168,-1.04,CCzfAUTgD6b+m/+Y,-3.57,2020-10-18T02:36:16.239019856Z
375,False,4.005,firstone,53.5773,8.3169,-2.27,CCzdAUThD6X+g/8d,-3.81,2020-10-18T02:39:20.588079744Z
376,False,4.004,firstone,53.5773,8.3169,-2.43,CCzdAUThD6T+gv8N,-3.82,2020-10-18T02:42:24.538250439Z
377,False,4.002,firstone,53.5773,8.3168,-3.52,CCzdAUTgD6L+af6g,-4.07,2020-10-18T02:45:28.898986831Z
378,False,4.002,firstone,53.5773,8.3169,-2.69,CCzdAUThD6L+ff7z,-3.87,2020-10-18T02:48:32.850447331Z
379,False,4.004,firstone,53.5773,8.317,-2.94,CCzdAUTiD6T+aP7a,-4.08,2020-10-18T02:51:37.174857981Z
380,False,4.002,firstone,53.5774,8.3167,-3.48,CCzeAUTfD6L+av6k,-4.06,2020-10-18T02:54:53.158206906Z
381,False,4.002,firstone,53.5773,8.3168,-2.74,CCzdAUTgD6L+bv7u,-4.02,2020-10-18T02:58:05.105600372Z
382,False,3.994,firstone,53.5774,8.317,-2.95,CCzeAUTiD5r+cv7Z,-3.98,2020-10-18T03:01:32.518066216Z
383,False,3.993,firstone,53.5773,8.3169,-2.1,CCzdAUThD5n+cv8u,-3.98,2020-10-18T03:04:36.627405821Z
384,False,4.002,firstone,53.5773,8.3169,-3.62,CCzdAUThD6L+bf6W,-4.03,2020-10-18T03:07:40.637218237Z
385,False,4.004,firstone,53.5773,8.3169,-1.81,CCzdAUThD6T+c/9L,-3.97,2020-10-18T03:10:44.647178455Z
386,False,4.003,firstone,53.5773,8.3169,-3.26,CCzdAUThD6P+cf66,-3.99,2020-10-18T03:13:48.677829872Z
387,False,4.003,firstone,53.5774,8.3169,-2.58,CCzeAUThD6P+bv7+,-4.02,2020-10-18T03:16:52.72628484Z
388,False,4.003,firstone,53.5774,8.3169,-2.33,CCzeAUThD6P+df8X,-3.95,2020-10-18T03:19:56.745591695Z
389,False,4.002,firstone,53.5773,8.3169,-3.27,CCzdAUThD6L+bP65,-4.04,2020-10-18T03:23:00.775623291Z
390,False,4.002,firstone,53.5773,8.3169,-2.97,CCzdAUThD6L+a/7X,-4.05,2020-10-18T03:26:04.815594127Z
391,False,4.003,firstone,53.5774,8.3169,-2.79,CCzeAUThD6P+af7p,-4.07,2020-10-18T03:29:09.245605182Z
392,False,4.003,firstone,53.5774,8.317,-3.09,CCzeAUTiD6P+Z/7L,-4.09,2020-10-18T03:32:13.300517896Z
393,False,4.003,firstone,53.5774,8.317,-3.28,CCzeAUTiD6P+av64,-4.06,2020-10-18T03:35:17.774578323Z
394,False,4.002,firstone,53.5773,8.3169,-3.99,CCzdAUThD6L+XP5x,-4.2,2020-10-18T03:38:24.857846131Z
395,False,3.999,firstone,53.5774,8.317,-3.78,CCzeAUTiD5/+Wv6G,-4.22,2020-10-18T03:41:29.917823744Z
396,False,4.002,firstone,53.5774,8.317,-2.08,CCzeAUTiD6L+dv8w,-3.94,2020-10-18T03:44:35.509393532Z
397,False,3.998,firstone,53.5774,8.317,-3.28,CCzeAUTiD57+Wv64,-4.22,2020-10-18T03:47:41.101713403Z
398,False,3.999,firstone,53.5774,8.317,-2.44,CCzeAUTiD5/+cv8M,-3.98,2020-10-18T03:50:46.708637435Z
399,False,4.002,firstone,53.5774,8.317,-1.02,CCzeAUTiD6L+hP+a,-3.8,2020-10-18T03:53:52.798669553Z
400,False,3.994,firstone,53.5774,8.317,-1.82,CCzeAUTiD5r+gP9K,-3.84,2020-10-18T03:56:56.902502915Z
401,False,3.996,firstone,53.5774,8.3169,-2.95,CCzeAUThD5z+X/7Z,-4.17,2020-10-18T04:00:00.992392322Z
402,False,3.993,firstone,53.5774,8.317,-2.6,CCzeAUTiD5n+df78,-3.95,2020-10-18T04:03:06.513400219Z
403,False,4.0,firstone,53.5774,8.3169,-2.91,CCzeAUThD6D+cf7d,-3.99,2020-10-18T04:06:12.045484338Z
404,False,3.994,firstone,53.5773,8.317,-3.96,CCzdAUTiD5r+Mv50,-4.62,2020-10-18T04:09:16.15496399Z
405,False,3.999,firstone,53.5774,8.317,-4.43,CCzeAUTiD5/+XP5F,-4.2,2020-10-18T04:12:21.244341173Z
406,False,4.002,firstone,53.5774,8.317,-1.66,CCzeAUTiD6L+cv9a,-3.98,2020-10-18T04:15:26.817557947Z
407,False,3.997,firstone,53.5773,8.3169,-3.52,CCzdAUThD53+bP6g,-4.04,2020-10-18T04:18:30.912125641Z
408,False,4.003,firstone,53.5774,8.3169,-3.46,CCzeAUThD6P+Z/6m,-4.09,2020-10-18T04:21:36.447117265Z
409,False,3.997,firstone,53.5774,8.3169,-3.42,CCzeAUThD53+Zf6q,-4.11,2020-10-18T04:24:42.003391426Z
410,False,3.994,firstone,53.5773,8.3169,-3.28,CCzdAUThD5r+ef64,-3.91,2020-10-18T04:27:47.581011977Z
411,False,3.997,firstone,53.5774,8.3169,-3.33,CCzeAUThD53+dP6z,-3.96,2020-10-18T04:30:53.159809132Z
412,False,3.994,firstone,53.5775,8.3169,-3.79,CCzfAUThD5r+Xf6F,-4.19,2020-10-18T04:33:57.290767726Z
413,False,4.003,firstone,53.5773,8.317,-2.78,CCzdAUTiD6P+Zf7q,-4.11,2020-10-18T04:37:01.430514253Z
414,False,3.999,firstone,53.5773,8.3169,-4.06,CCzdAUThD5/+Yv5q,-4.14,2020-10-18T04:40:05.554784937Z
415,False,3.999,firstone,53.5775,8.3169,-2.97,CCzfAUThD5/+Z/7X,-4.09,2020-10-18T04:43:09.718535689Z
416,False,3.994,firstone,53.5774,8.317,-3.31,CCzeAUTiD5r+Zv61,-4.1,2020-10-18T04:46:14.349319065Z
417,False,4.003,firstone,53.5774,8.317,-3.12,CCzeAUTiD6P+aP7I,-4.08,2020-10-18T04:49:18.48841342Z
418,False,4.002,firstone,53.5774,8.3169,-2.34,CCzeAUThD6L+bf8W,-4.03,2020-10-18T04:52:22.648119556Z
419,False,3.994,firstone,53.5773,8.317,-3.53,CCzdAUTiD5r+Zf6f,-4.11,2020-10-18T04:55:26.787966815Z
420,False,3.999,firstone,53.5774,8.317,-3.7,CCzeAUTiD5/+Y/6O,-4.13,2020-10-18T04:58:30.918008006Z
